id,customer_id,employee_id,order_date,delivery_date,shipped_date,shipper_id,weight,ship_name,ship_postal_code,ship_country
4420,FMRQG,63,1/7/1983,2/5/1983,2/3/1983,4,52.32600869,Bottom-Dollar Markets,PB357OE,Canada
4421,WTSWB,9,9/3/1990,9/27/1990,9/23/1990,6,98.01267075,Richter Supermarkt,JB0K5,Saudi Arabia
4422,NBADS,80,2/5/1955,2/26/1955,2/25/1955,1,56.37121542,Lehmanns Marktstand,BC3D8,Iran
4423,AWUCI,132,10/23/1985,11/21/1985,11/20/1985,1,4.887810422,Vaffeljernet,1675,Portugal
4424,AVRNL,96,3/3/1959,3/28/1959,3/26/1959,3,97.15243269,Wartian Herkku,4179,Germany
4425,WANDK,132,1/7/1954,1/28/1954,1/26/1954,3,13.71759632,Wilman Kala,PWKTZPY,"Korea, North"
4426,SAVEA,98,7/3/1989,8/2/1989,7/30/1989,3,36.89657218,Island Trading,4816GC,Iceland
4427,JDCDC,98,9/2/1979,10/2/1979,9/28/1979,4,121.5281292,Vaffeljernet,UB6S707,Portugal
4428,MYZVJ,31,7/6/1983,8/1/1983,7/28/1983,3,8.841705116,Richter Supermarkt,8F7MO3F9,Malaysia
4429,EKVJX,3,9/15/1956,9/26/1956,9/22/1956,5,62.7583567,Frankenversand,H9A1UNY,Saudi Arabia
4430,BXYHD,3,3/25/1954,4/10/1954,4/8/1954,4,109.9052012,Folies gourmandes,0H831,Romania
4431,MQWSU,133,3/29/1985,4/26/1985,4/25/1985,1,83.0499539,Victuailles en stock,S415Y8C0,Chile
4432,EXYUB,40,12/27/1954,1/15/1955,1/14/1955,1,94.38838026,Wartian Herkku,X503Z91H,Finland
4433,NBXUZ,11,12/4/1989,1/1/1990,12/30/1989,3,97.24214392,Comércio Mineiro,92X5E,Romania
4434,FEJPV,38,8/20/1979,8/26/1979,8/25/1979,4,16.77505255,Antonio Moreno Taquería,14776,Germany
4435,PARIS,88,4/27/1963,5/19/1963,5/18/1963,6,28.17078549,The Big Cheese,3Z8V2OYK,Hungary
4436,TDXOS,35,9/22/1951,10/11/1951,10/8/1951,2,51.89849563,Ricardo Adocicados,301P78,Bulgaria
4437,NBADS,25,4/15/1972,5/5/1972,5/4/1972,1,125.8109988,QUICK-Stop,4WZV7,Armenia
4438,HKPQA,110,4/14/1970,5/1/1970,4/30/1970,6,52.1570483,Alfred's Futterkiste,1756,Portugal
4439,MLIRP,77,7/13/1949,7/18/1949,7/15/1949,5,67.977466,Franchi S.p.A.,9I9HUAK0,Denmark
4440,CBWRI,118,7/24/1986,8/8/1986,8/5/1986,1,62.29745872,Magazzini Alimentari Riuniti,0EASW,Denmark
4441,NVKJR,28,10/9/1977,11/1/1977,10/29/1977,1,73.69814499,Folies gourmandes,M2L5A,Croatia
4442,VWPBR,36,11/3/1965,11/13/1965,11/11/1965,5,91.79911905,Save-a-lot Markets,G2627U,Central African Republic
4443,MFFHP,15,7/28/1968,8/29/1968,8/26/1968,2,40.03243436,La maison d'Asie,K12EE,Dominican Republic
4444,SEVES,50,8/25/1998,9/22/1998,9/19/1998,3,22.01526046,Blauer See Delikatessen,Y9780,Nepal
4445,AKZSN,88,9/17/1964,9/27/1964,9/25/1964,2,119.0430997,Ottilies Käseladen,G19L2YK,Malaysia
4446,ANATR,81,8/13/1992,8/28/1992,8/24/1992,6,24.10788967,Familia Arquibaldo,28UYU0,Estonia
4447,COZHJ,22,2/17/1984,2/26/1984,2/22/1984,1,72.687979,Spécialités du monde,T76RU9,"Korea, South"
4448,LAUGB,23,9/14/1989,9/17/1989,9/16/1989,4,61.61143875,Galería del gastronómo,14776,Germany
4449,LAMAI,75,6/10/1998,6/23/1998,6/21/1998,3,25.72851798,Reggiani Caseifici,48OU9WD,Argentina
4450,EMWNM,14,8/3/1965,8/30/1965,8/27/1965,5,104.5698554,Frankenversand,QE8D45LJ,Spain
4451,RJZWW,125,6/29/1984,7/25/1984,7/21/1984,6,85.10154598,Blondel père et fils,PWKTZPY,"Korea, North"
4452,AQHXR,7,10/21/1993,11/9/1993,11/7/1993,3,3.983252294,Berglunds snabbköp,34OW4,The Bahamas
4453,LPZCY,120,1/9/1975,1/31/1975,1/30/1975,4,96.62996918,Around the Horn,5US92K,Poland
4454,OYBDK,44,8/14/1995,8/31/1995,8/27/1995,2,2.211609176,HILARION-Abastos,4J756,Paraguay
4455,RSUPF,52,9/10/1968,9/22/1968,9/18/1968,1,34.30510595,Bottom-Dollar Markets,A9XV5W,Denmark
4456,XTYKG,78,12/5/1972,1/3/1973,12/30/1972,2,57.34065445,Mère Paillarde,0ZIV04,Uganda
4457,HVWOF,94,3/6/1978,3/19/1978,3/17/1978,6,58.09775521,Morgenstern Gesundkost,0Y524B,The Bahamas
4458,GROSR,25,6/15/1988,7/7/1988,7/6/1988,4,75.24221364,Richter Supermarkt,9W1453,Bulgaria
4459,OSJLG,43,7/27/1966,8/1/1966,7/30/1966,6,113.6300256,Mère Paillarde,G19L2YK,Malaysia
4460,SMEWQ,55,12/26/1998,1/13/1999,1/11/1999,5,9.997332169,Tradiçao Hipermercados,2Z61J5,India
4461,DRACD,69,5/2/1971,5/21/1971,5/20/1971,3,109.7788449,Franchi S.p.A.,TK8HA,Ghana
4462,WSCMM,68,2/6/1971,3/11/1971,3/7/1971,3,73.33951037,Hungry Owl All-Night Grocers,41TEIS09,Denmark
4463,FDBZD,3,10/19/1979,10/27/1979,10/23/1979,1,116.525806,LILA-Supermercado,87110,USA
4464,BMXOO,87,8/12/1990,8/22/1990,8/21/1990,2,45.75652356,Alfred's Futterkiste,3111579,France
4465,HPPHY,71,2/13/1995,3/1/1995,2/27/1995,6,82.74055012,Wellington Importadora,31000,France
4466,KNAHU,43,7/8/1991,7/15/1991,7/12/1991,2,108.6218826,Lonesome Pine Restaurant,BC3D8,Iran
4467,BQCPW,121,7/6/1969,8/8/1969,8/4/1969,1,64.21464205,Reggiani Caseifici,LA8BX94,Netherlands
4468,EAMIQ,23,1/8/1981,2/6/1981,2/3/1981,3,23.70400008,Let's Stop N Shop,KOH2SR,United Arab Emirates
4469,AUSAL,27,5/24/1977,6/23/1977,6/22/1977,1,2.65157722,Wartian Herkku,824358A,Netherlands
4470,LOZUF,31,12/21/1970,1/3/1971,1/2/1971,4,10.92200404,Ernst Handel,31B8VG,Iran
4471,HUNGC,6,1/31/1979,2/8/1979,2/7/1979,5,134.2619788,Victuailles en stock,4NI95S,Iceland
4472,YXCME,83,1/1/1950,1/15/1950,1/11/1950,3,56.08444217,Blauer See Delikatessen,YZ286K,Saudi Arabia
4473,YEJKS,83,10/20/1960,11/3/1960,10/31/1960,1,51.04179957,B's Beverages,S72UG,Russia
4474,SSSPE,109,11/2/1981,11/11/1981,11/8/1981,5,36.85581972,Ernst Handel,ZK7CAAIO,"Korea, North"
4475,QVZRK,87,5/9/1965,5/13/1965,5/12/1965,6,72.32219088,Rattlesnake Canyon Grocery,8IC85,Croatia
4476,GWROX,126,1/20/1988,2/10/1988,2/7/1988,4,106.8967416,HILARION-Abastos,MU394I13,Morocco
4477,ALFKI,61,6/20/1976,6/27/1976,6/26/1976,2,15.41310116,Around the Horn,994509,Bhutan
4478,UGTER,107,11/27/1965,12/3/1965,12/1/1965,1,29.56354779,Océano Atlántico Ltda.,XKWB1,Belarus
4479,BOLID,129,10/30/1981,11/11/1981,11/9/1981,3,61.31611453,Save-a-lot Markets,5021,Mexico
4480,LFIFD,116,3/24/1969,4/25/1969,4/22/1969,5,86.23175941,QUICK-Stop,68306,Germany
4481,ADKHD,45,6/13/1989,7/8/1989,7/4/1989,6,101.6301433,Around the Horn,467J6,Sri Lanka
4482,CHLSD,44,9/28/1966,10/8/1966,10/7/1966,4,38.27505785,Ernst Handel,85W759,Paraguay
4483,SLNIT,136,8/27/1983,9/11/1983,9/7/1983,3,43.11853572,HILARION-Abastos,9OVAB,Canada
4484,GUKNX,62,5/6/1988,5/30/1988,5/28/1988,2,79.4611524,Island Trading,6E8CW,Mongolia
4485,OQTZB,69,1/16/1967,2/7/1967,2/3/1967,3,82.58135998,Königlich Essen,4E4S4,Ethiopia
4486,QEUBC,17,11/30/1998,12/14/1998,12/10/1998,3,52.40317343,HILARION-Abastos,UB6S707,Portugal
4487,STLMM,3,5/9/1994,6/4/1994,6/1/1994,2,61.54477599,Familia Arquibaldo,44000,France
4488,UHAZO,62,3/14/1984,3/23/1984,3/21/1984,5,57.46252167,Rattlesnake Canyon Grocery,TZ3S2,Croatia
4489,MLUIQ,91,10/28/1994,11/17/1994,11/13/1994,4,95.3987071,Chop-suey Chinese,KRCD6950,Lebanon
4490,WFHTQ,82,10/9/1972,10/24/1972,10/20/1972,5,33.48542908,Chop-suey Chinese,6337U,Cambodia
4491,EEWXN,5,4/4/1953,5/7/1953,5/3/1953,5,133.908826,Save-a-lot Markets,GRB8U74,Russia
4492,QYNJS,52,2/26/1976,3/10/1976,3/9/1976,1,36.04201161,Santé Gourmet,10R424,Norway
4493,OEGTM,71,3/15/1963,4/1/1963,3/28/1963,4,53.0878963,Bon app',71885,Egypt
4494,BNHNU,43,4/9/1979,4/23/1979,4/20/1979,5,79.65602136,Lehmanns Marktstand,XI1GNO1,"Korea, South"
4495,YRYCO,111,9/15/1971,10/6/1971,10/4/1971,2,97.16835207,Franchi S.p.A.,7G36Y,Switzerland
4496,BKRWL,82,6/17/1986,7/9/1986,7/6/1986,4,71.16077013,Que Delícia,97827,USA
4497,COZHJ,59,8/13/1983,9/3/1983,8/30/1983,3,30.8212966,Split Rail Beer & Ale,SW152,Belgium
4498,BQCPW,98,7/7/1954,7/16/1954,7/12/1954,5,63.86943969,Split Rail Beer & Ale,66C68,Pakistan
4499,RXPOX,78,2/13/1992,2/27/1992,2/26/1992,2,77.95899524,Morgenstern Gesundkost,O28Z0,Iceland
4500,EQMWU,30,1/25/1972,2/2/1972,2/3/1972,1,52.66053468,QUICK-Stop,ZCHA1,Belarus
4501,HMIIS,125,3/10/1965,3/18/1965,3/15/1965,1,108.6355114,Blondel père et fils,0142J,Lebanon
4502,IGRCP,3,5/25/1962,6/10/1962,6/6/1962,2,27.3886768,QUICK-Stop,557GK2,Egypt
4503,RMJRX,38,1/3/1991,1/23/1991,1/19/1991,4,34.07695714,Königlich Essen,BY68T,Philippines
4504,MDJUS,38,11/8/1965,11/24/1965,11/22/1965,4,39.83943464,Furia Bacalhau e Frutos do Mar,H40UXB,New Zealand
4505,MEXCW,70,3/11/1982,3/19/1982,3/18/1982,5,42.98926583,Familia Arquibaldo,0ZFX01,Thailand
4506,KVWIB,33,3/25/1948,4/3/1948,3/30/1948,2,68.44416193,Lehmanns Marktstand,2GJ0,Netherlands
4507,GCPOR,128,5/6/1948,6/6/1948,6/4/1948,6,88.3013872,Laughing Bacchus Wine Cellars,WA1 1DP,UK
4508,HDHWD,108,10/13/1964,11/1/1964,10/29/1964,5,119.5366959,La maison d'Asie,3GQBZQ2,Vatican City
4509,ICNZF,64,2/8/1982,2/27/1982,2/24/1982,1,134.2993978,Lehmanns Marktstand,VUST5M,Saudi Arabia
4510,YHDDK,37,7/26/1955,8/14/1955,8/10/1955,1,51.09153922,QUICK-Stop,22370K,Mexico
4511,MQWSU,9,5/31/1953,6/5/1953,6/3/1953,5,66.02901961,Familia Arquibaldo,V52S6TU8,Egypt
4512,QVPGC,50,7/9/1963,7/23/1963,7/21/1963,6,67.26585647,LILA-Supermercado,MYAG4,Brazil
4513,ACGHE,51,12/16/1990,1/4/1991,1/1/1991,4,69.2574288,Island Trading,CUXS2Z0M,Estonia
4514,QKXLE,53,1/11/1980,1/29/1980,1/28/1980,5,129.9169705,Simons bistro,12209,Germany
4515,BMXOO,98,6/11/1954,7/9/1954,7/7/1954,6,105.5438654,Hanari Carnes,O0F03099,Australia
4516,REXWL,111,1/7/1966,1/21/1966,1/19/1966,2,86.60940526,Lehmanns Marktstand,59000,France
4517,KEYER,59,2/27/1965,3/6/1965,3/5/1965,5,44.18569335,Cactus Comidas para llevar,42818HPD,Peru
4518,PARIS,60,1/21/1994,2/11/1994,2/8/1994,4,51.58680511,Queen Cozinha,047ZD6,Mongolia
4519,RATTC,92,11/29/1995,12/14/1995,12/12/1995,1,0.790915747,Königlich Essen,BC3D8,Iran
4520,SGJFW,25,5/13/1985,6/7/1985,6/4/1985,6,21.21594847,Save-a-lot Markets,N3944,Philippines
4521,SIMOB,78,7/18/1975,7/31/1975,7/30/1975,1,81.63279617,Wartian Herkku,T76RU9,"Korea, South"
4522,FIVSZ,46,2/26/1956,3/22/1956,3/20/1956,1,3.559553536,Que Delícia,44S9FH9,Brazil
4523,MKNIX,46,1/22/1999,2/5/1999,2/1/1999,5,114.0938638,Bon app',184W3N,France
4524,BGLZC,22,11/30/1994,12/10/1994,12/8/1994,1,16.51212339,Ernst Handel,XKWB1,Belarus
4525,GBJZN,95,8/27/1983,9/11/1983,9/8/1983,3,83.23756444,Save-a-lot Markets,3UURZ,Russia
4526,KLSQM,124,10/25/1997,11/5/1997,11/2/1997,3,81.11542298,Ernst Handel,0Y524B,The Bahamas
4527,ORDKS,126,4/12/1972,4/24/1972,4/23/1972,2,83.19560454,Blondel père et fils,YZ286K,Saudi Arabia
4528,FUMLC,98,7/14/1953,7/24/1953,7/23/1953,6,33.70773457,Ernst Handel,LNF5ME4,Russia
4529,YRYCO,71,3/6/1962,4/7/1962,4/3/1962,5,115.5068697,Ernst Handel,I7406VT,United Kingdom
4530,LEHMS,51,3/8/1982,3/21/1982,3/17/1982,6,49.91470543,La maison d'Asie,32RBCGET,South Africa
4531,YRYCO,13,9/4/1989,9/7/1989,9/6/1989,2,16.17590186,Reggiani Caseifici,98128,USA
4532,DCWEV,58,5/3/1960,5/9/1960,5/7/1960,1,24.94990198,La maison d'Asie,S-958 22,Sweden
4533,XJNCJ,62,8/3/1966,8/15/1966,8/12/1966,4,45.31361764,Wartian Herkku,5V4289,Philippines
4534,ZABYL,59,12/11/1985,1/12/1986,1/8/1986,2,112.8222407,QUICK-Stop,DV38CV,Bolivia
4535,PHZIR,103,5/4/1988,5/18/1988,5/15/1988,2,14.306103,La maison d'Asie,NW018K2,Saudi Arabia
4536,YSIWT,29,1/15/1975,2/1/1975,1/30/1975,4,96.05321621,Queen Cozinha,X503Z91H,Finland
4537,SPECD,61,2/26/1959,3/8/1959,3/7/1959,5,20.70074834,Wilman Kala,59801,USA
4538,WARTH,78,11/12/1990,11/23/1990,11/21/1990,1,131.8893278,Vaffeljernet,HQI0CS,Turkey
4539,WJLPP,107,5/22/1956,6/18/1956,6/14/1956,4,83.70164978,Reggiani Caseifici,H1J 1C3,Canada
4540,RATTC,39,2/18/1981,3/5/1981,3/4/1981,6,129.9877292,Centro comercial Moctezuma,O6NB,Iraq
4541,GUKNX,14,6/18/1948,6/23/1948,6/21/1948,1,77.03618543,Pericles Comidas clásicas,2O6LB,The Bahamas
4542,CQYIX,94,5/11/1996,5/28/1996,5/27/1996,1,104.7657414,La maison d'Asie,ZSKJ5D1,Norway
4543,ENSHU,121,9/17/1980,10/14/1980,10/10/1980,2,44.78276781,Wartian Herkku,2QXMG16L,Hungary
4544,HKPQA,87,9/15/1969,10/4/1969,10/2/1969,2,97.2599652,Princesa Isabel Vinhos,28034,Spain
4545,YHDDK,22,1/21/1973,2/1/1973,1/28/1973,6,0.354589178,Drachenblut Delikatessen,UG525,Lithuania
4546,XIEMB,58,10/25/1963,11/20/1963,11/16/1963,4,40.79502863,Bon app',G1AWORS0,Peru
4547,YWSEM,1,6/19/1993,7/5/1993,7/1/1993,6,20.78298656,Ricardo Adocicados,9W95B,"Korea, South"
4548,MWZZX,110,2/5/1952,3/6/1952,3/2/1952,3,43.40882697,HILARION-Abastos,L0G69,Iceland
4549,IWKBU,60,7/31/1987,8/15/1987,8/11/1987,2,88.70143853,Que Delícia,JJM76,Madagascar
4550,EALEV,115,3/2/1968,3/7/1968,3/4/1968,1,42.26071731,Magazzini Alimentari Riuniti,97403,USA
4551,KPRTM,14,11/9/1997,11/14/1997,11/12/1997,6,98.22594949,Laughing Bacchus Wine Cellars,75012,France
4552,KJNBQ,89,8/17/1953,9/11/1953,9/7/1953,1,0.508080795,Victuailles en stock,1159304,Pakistan
4553,ACIPZ,54,2/13/1957,3/11/1957,3/9/1957,2,97.47684914,Lehmanns Marktstand,3335Y,Malaysia
4554,UPJAZ,136,7/14/1955,7/27/1955,7/23/1955,4,42.48175026,Save-a-lot Markets,LXDSW50,Saudi Arabia
4555,MHILO,6,7/7/1993,7/15/1993,7/11/1993,1,63.51279884,Ottilies Käseladen,ZK7CAAIO,"Korea, North"
4556,RCGDP,107,12/26/1971,1/16/1972,1/15/1972,4,15.30678038,Blondel père et fils,PTFV3525,Australia
4557,BBHID,83,12/22/1949,1/22/1950,1/20/1950,4,33.11936735,Familia Arquibaldo,Y2VNL92,Armenia
4558,BSBEV,75,10/1/1958,11/1/1958,10/29/1958,5,97.70217726,Magazzini Alimentari Riuniti,A01P3,Ethiopia
4559,DXZHL,125,11/17/1984,12/11/1984,12/9/1984,1,53.63735065,La maison d'Asie,93AXI0I,Lebanon
4560,FISSA,85,7/28/1980,8/4/1980,8/1/1980,6,129.077282,Around the Horn,1010,Argentina
4561,ZSDFR,130,5/5/1950,5/22/1950,5/18/1950,6,21.30458092,Berglunds snabbköp,4A07WS,Saudi Arabia
4562,DXGBU,103,10/31/1955,11/5/1955,11/3/1955,2,64.78633304,Reggiani Caseifici,781RK680,Peru
4563,MCGDW,56,7/9/1969,7/31/1969,7/29/1969,4,97.78525927,Berglunds snabbköp,42100,Italy
4564,FPXSL,39,8/7/1982,9/8/1982,9/5/1982,6,104.7915713,Frankenversand,M5388A,United Arab Emirates
4565,PIHDS,51,10/8/1963,11/10/1963,11/6/1963,2,34.1617591,Reggiani Caseifici,IF472,Austria
4566,BNHNU,124,1/17/1950,2/10/1950,2/8/1950,3,130.9867461,Queen Cozinha,9261G2,Vietnam
4567,OCKNO,68,5/8/1980,5/19/1980,5/16/1980,2,17.0373927,Franchi S.p.A.,X9Z9X4IP,Central African Republic
4568,HANAR,99,3/21/1958,4/8/1958,4/7/1958,3,96.13306924,Que Delícia,0H831,Romania
4569,XJQTF,68,3/31/1995,4/17/1995,4/14/1995,6,65.42301585,Rattlesnake Canyon Grocery,01-012,Poland
4570,UIHAP,39,9/26/1974,10/25/1974,10/21/1974,1,101.3569762,Godos Cocina Típica,3UURZ,Russia
4571,SVQTG,96,4/10/1964,4/17/1964,4/13/1964,2,42.9434786,Save-a-lot Markets,T22WT,Mexico
4572,THEBI,23,8/10/1954,8/25/1954,8/22/1954,5,71.92566803,Seven Seas Imports,S4Z4E1,Russia
4573,SAVEA,117,1/20/1973,2/17/1973,2/15/1973,3,92.91230296,Ana Trujillo Emparedados y helados,UG525,Lithuania
4574,STDLW,25,12/30/1968,1/17/1969,1/15/1969,2,80.69428097,Die Wandernde Kuh,11LH8,United Arab Emirates
4575,RXPOX,87,2/16/1994,3/16/1994,3/12/1994,1,16.96011867,QUICK-Stop,3H5215,Canada
4576,PBDLG,51,10/15/1960,10/29/1960,10/25/1960,2,108.8453884,Save-a-lot Markets,14MB5,Sri Lanka
4577,QEUBC,88,4/21/1967,5/13/1967,5/12/1967,6,129.4368401,Suprêmes délices,EL6D,Poland
4578,IHECH,99,10/31/1989,11/19/1989,11/18/1989,3,30.94984746,Piccolo und mehr,69004,France
4579,PSGTR,77,4/28/1987,5/28/1987,5/24/1987,2,122.6500848,Around the Horn,5U71BW,South Africa
4580,KNAHU,55,10/31/1956,11/15/1956,11/11/1956,2,25.03797134,Die Wandernde Kuh,28GQXR,Thailand
4581,UGTER,98,5/15/1962,5/30/1962,5/27/1962,4,36.09520332,HILARION-Abastos,2ZY21Y,Netherlands
4582,JDUFX,50,11/26/1955,12/19/1955,12/18/1955,6,6.831411029,QUICK-Stop,65404,Ukraine
4583,GALED,91,6/24/1965,7/12/1965,7/10/1965,4,74.75168767,Eastern Connection,N266K,Russia
4584,UKUMO,66,7/19/1994,8/3/1994,7/30/1994,3,86.67262826,Island Trading,275GN29,Lithuania
4585,VCXNM,66,11/27/1972,12/19/1972,12/18/1972,3,88.6914338,Lehmanns Marktstand,99362,USA
4586,KVWIB,118,7/2/1964,7/7/1964,7/6/1964,5,15.54516427,Königlich Essen,2WO9G,Croatia
4587,MTEYJ,85,5/30/1982,7/1/1982,6/27/1982,4,48.87327727,Océano Atlántico Ltda.,9H7DQ5K,Sweden
4588,QEYOJ,132,2/15/1989,3/19/1989,3/15/1989,5,104.1555101,Tradiçao Hipermercados,12209,Germany
4589,WZWXB,121,9/6/1986,9/24/1986,9/21/1986,6,96.67994426,Ernst Handel,JV9NM5M,Armenia
4590,WREMC,49,1/30/1987,2/8/1987,2/5/1987,1,145.4261044,Ernst Handel,2322V28,Portugal
4591,PUPOX,62,4/21/1993,5/6/1993,5/2/1993,4,31.30594403,Berglunds snabbköp,8IC85,Croatia
4592,GBJZN,18,3/23/1972,3/29/1972,3/28/1972,4,102.4545111,Chop-suey Chinese,A9XV5W,Denmark
4593,TBSNM,17,7/1/1977,7/19/1977,7/17/1977,6,8.227636139,Split Rail Beer & Ale,D32094YG,Greece
4594,PUPOX,12,1/26/1965,2/24/1965,2/20/1965,1,38.14284011,Godos Cocina Típica,48OU9WD,Argentina
4595,RWTBF,65,2/12/1968,2/19/1968,2/18/1968,6,99.92219374,Around the Horn,3012,Switzerland
4596,ZTWJM,75,7/28/1984,8/5/1984,8/4/1984,3,102.5088412,GROSELLA-Restaurante,C015W,Nepal
4597,XURLO,93,12/17/1985,12/25/1985,12/24/1985,4,120.766676,Hanari Carnes,929OB79,Philippines
4598,BESHM,129,9/10/1973,9/22/1973,9/18/1973,4,107.6992159,Vaffeljernet,10JNN,Dominican Republic
4599,KJNBQ,21,7/19/1960,7/27/1960,7/26/1960,6,73.39597971,Cactus Comidas para llevar,0Y88D,Switzerland
4600,QQYDP,22,8/10/1967,8/26/1967,8/27/1967,4,121.1209535,Bottom-Dollar Markets,R13K4D7V,Dominican Republic
4601,WGVYU,90,5/4/1986,5/16/1986,5/12/1986,6,94.69899355,Ottilies Käseladen,Q11336,Lebanon
4602,POIIK,66,5/25/1957,6/24/1957,6/20/1957,4,74.88493646,Ricardo Adocicados,85W759,Paraguay
4603,PYXEC,10,10/13/1955,10/24/1955,10/20/1955,1,48.40714184,Tortuga Restaurante,919E731,Dominican Republic
4604,HAEUA,59,9/21/1955,10/11/1955,10/8/1955,3,75.42196347,Franchi S.p.A.,8010,Austria
4605,FRANK,115,4/20/1953,5/3/1953,4/29/1953,6,51.2962027,Ottilies Käseladen,4FO5WI,Poland
4606,DGPGN,93,1/6/1948,1/24/1948,1/23/1948,3,142.9888409,Familia Arquibaldo,3K9P2,Spain
4607,DXGBU,122,6/3/1956,6/23/1956,6/19/1956,2,77.59173251,Suprêmes délices,7845U,Bolivia
4608,ZECNC,28,7/15/1992,7/21/1992,7/17/1992,2,69.18707356,LILA-Supermercado,97827,USA
4609,CEKMU,43,9/3/1961,9/11/1961,9/10/1961,1,1.18364261,Frankenversand,JZJT7,Netherlands
4610,FFHYM,17,10/10/1983,11/7/1983,11/6/1983,1,82.30234232,Lehmanns Marktstand,38589,Japan
4611,KLSQM,42,6/3/1982,6/22/1982,6/21/1982,2,45.48205098,Blondel père et fils,4PI25,Nepal
4612,ERNSH,84,3/10/1978,4/12/1978,4/8/1978,6,107.6396571,Hanari Carnes,B5I1X6O,Dominican Republic
4613,ZBSAD,18,10/22/1980,10/27/1980,10/25/1980,6,38.49900724,Berglunds snabbköp,2O6LB,The Bahamas
4614,IHANI,111,8/14/1983,8/22/1983,8/21/1983,5,131.5744004,Tradiçao Hipermercados,E3AG0,Paraguay
4615,EEWXN,77,1/8/1971,1/24/1971,1/21/1971,4,48.45943792,Wolski Zajazd,2JT3YEMB,Belarus
4616,PARIS,15,7/24/1961,8/1/1961,7/31/1961,4,25.35278822,Godos Cocina Típica,487XR8,Iceland
4617,BBHBT,131,10/20/1983,10/27/1983,10/25/1983,4,2.556534509,Frankenversand,30JV62KB,Chile
4618,SIMOB,116,2/29/1948,3/3/1948,3/2/1948,6,89.35635998,Ricardo Adocicados,40V5JG,Central African Republic
4619,PHZIR,71,2/17/1994,3/17/1994,3/15/1994,6,125.6255763,Vaffeljernet,WW5718,Paraguay
4620,HDHWD,95,6/2/1994,6/8/1994,6/5/1994,1,104.5327634,Lehmanns Marktstand,9508U1,The Bahamas
4621,HAEUA,85,12/25/1972,1/16/1973,1/12/1973,5,92.90738128,Gourmet Lanchonetes,41101,Spain
4622,QGXXB,95,8/8/1991,8/19/1991,8/17/1991,6,99.99656794,Split Rail Beer & Ale,MYAG4,Brazil
4623,FSKCS,24,2/22/1949,3/22/1949,3/19/1949,1,45.50137189,Gourmet Lanchonetes,GO93C835,Qatar
4624,WTOMS,40,11/27/1968,12/26/1968,12/24/1968,1,51.89618807,Berglunds snabbköp,89A7H,Denmark
4625,DEONP,9,12/26/1995,1/7/1996,1/5/1996,1,105.8763634,Ernst Handel,N266K,Russia
4626,RSUPF,42,6/15/1954,6/21/1954,6/17/1954,5,36.20310947,Simons bistro,4W2QQ,Croatia
4627,MFFHP,53,4/15/1982,4/24/1982,4/21/1982,1,79.77694278,Ernst Handel,8Y1Z72,Peru
4628,ITBOY,26,5/24/1948,6/21/1948,6/19/1948,5,61.10998043,Hungry Owl All-Night Grocers,7228950V,Finland
4629,STDLW,131,6/10/1956,7/13/1956,7/9/1956,4,43.83467556,Toms Spezialitäten,EL6D,Poland
4630,WNKNU,40,1/23/1991,2/10/1991,2/7/1991,5,34.67470632,The Big Cheese,NHDUKG1,United States
4631,UIHAP,102,11/18/1971,11/30/1971,11/26/1971,1,100.9096624,Chop-suey Chinese,44S9FH9,Brazil
4632,EMWNM,1,3/14/1977,3/23/1977,3/20/1977,4,99.42770776,Split Rail Beer & Ale,TZ3S2,Croatia
4633,YORDG,93,12/10/1967,12/23/1967,12/21/1967,1,91.58286126,Tradiçao Hipermercados,S-958 22,Sweden
4634,UIHAP,81,11/6/1955,12/6/1955,12/5/1955,6,116.7337327,Santé Gourmet,0ZQ588,Finland
4635,SAPOY,97,4/29/1956,5/26/1956,5/23/1956,2,78.89876908,QUICK-Stop,9X166,United Kingdom
4636,PDGTN,77,1/19/1983,2/12/1983,2/9/1983,2,22.58364116,Du monde entier,11EA08,Germany
4637,LUQXP,54,10/22/1970,11/4/1970,11/3/1970,5,45.01807939,Königlich Essen,11LH8,United Arab Emirates
4638,TPAXO,51,4/21/1966,4/24/1966,4/23/1966,2,40.79651443,Königlich Essen,B0712Q2E,"Korea, South"
4639,IJVZY,110,12/22/1983,12/27/1983,12/26/1983,6,98.15672445,B's Beverages,52523Z,Denmark
4640,UPJAZ,45,12/1/1950,12/12/1950,12/11/1950,2,72.27087706,Galería del gastronómo,KQR71O,Morocco
4641,MCELR,126,1/25/1998,2/20/1998,2/18/1998,2,16.91539202,Blauer See Delikatessen,27TM3,Argentina
4642,WGVYU,11,6/19/1954,7/8/1954,7/5/1954,4,113.0607985,Bólido Comidas preparadas,J5XI06I1,Morocco
4643,KWMSA,69,7/9/1967,8/2/1967,8/1/1967,1,78.47002217,Cactus Comidas para llevar,80HJ86,Poland
4644,HEFZU,23,2/11/1977,3/16/1977,3/12/1977,1,44.64037699,Laughing Bacchus Wine Cellars,331LJ,France
4645,ISFMN,128,10/1/1967,10/23/1967,10/21/1967,5,71.57188206,Ernst Handel,3UURZ,Russia
4646,DPAAN,89,4/25/1996,5/7/1996,5/4/1996,4,74.22680754,Old World Delicatessen,N1P94914,Ireland
4647,JKGTK,97,3/7/1961,3/26/1961,3/23/1961,2,94.42373647,QUICK-Stop,B-6000,Belgium
